Date,Billionaires,MSCI ACWI
24-Nov-2009,2.169541,1.307824
25-Nov-2009,2.176038,1.319414
27-Nov-2009,2.123058,1.287385
30-Nov-2009,2.134017,1.293892
01-Dec-2009,2.191847,1.319957
02-Dec-2009,2.205464,1.323405
03-Dec-2009,2.207994,1.32096
04-Dec-2009,2.225515,1.318856
07-Dec-2009,2.200424,1.31491
08-Dec-2009,2.176663,1.299333
09-Dec-2009,2.162082,1.295862
10-Dec-2009,2.175012,1.301411
11-Dec-2009,2.189351,1.304251
14-Dec-2009,2.21393,1.314575
15-Dec-2009,2.209711,1.307003
16-Dec-2009,2.236748,1.314477
17-Dec-2009,2.196686,1.291336
18-Dec-2009,2.179399,1.289304
21-Dec-2009,2.180463,1.300153
22-Dec-2009,2.178275,1.30498
23-Dec-2009,2.209142,1.313837
24-Dec-2009,2.215153,1.321238
28-Dec-2009,2.21032,1.326775
29-Dec-2009,2.207806,1.328375
30-Dec-2009,2.208574,1.321897
31-Dec-2009,2.207183,1.320683
04-Jan-2010,2.258326,1.343929
05-Jan-2010,2.265122,1.349232
06-Jan-2010,2.26267,1.351157
07-Jan-2010,2.267075,1.349297
08-Jan-2010,2.284322,1.35491
11-Jan-2010,2.305559,1.365761
12-Jan-2010,2.298303,1.356829
13-Jan-2010,2.301632,1.35753
14-Jan-2010,2.324831,1.364006
15-Jan-2010,2.30454,1.351491
19-Jan-2010,2.325158,1.359504
20-Jan-2010,2.289314,1.338307
21-Jan-2010,2.254767,1.318227
22-Jan-2010,2.217696,1.298507
25-Jan-2010,2.220442,1.296788
26-Jan-2010,2.208185,1.287691
27-Jan-2010,2.206129,1.283076
28-Jan-2010,2.205775,1.273355
29-Jan-2010,2.19318,1.263617
01-Feb-2010,2.212108,1.273387
02-Feb-2010,2.237988,1.289927
03-Feb-2010,2.233913,1.286305
04-Feb-2010,2.166737,1.249815
05-Feb-2010,2.134986,1.234149
08-Feb-2010,2.129313,1.230833
09-Feb-2010,2.151059,1.24181
10-Feb-2010,2.145556,1.243067
11-Feb-2010,2.183065,1.251662
12-Feb-2010,2.183338,1.250626
16-Feb-2010,2.210327,1.269919
17-Feb-2010,2.220815,1.281127
18-Feb-2010,2.214851,1.285884
19-Feb-2010,2.206779,1.279829
22-Feb-2010,2.21077,1.286939
23-Feb-2010,2.192698,1.275338
24-Feb-2010,2.198133,1.278955
25-Feb-2010,2.188702,1.268222
26-Feb-2010,2.205465,1.279709
01-Mar-2010,2.245007,1.289062
02-Mar-2010,2.250196,1.299986
03-Mar-2010,2.257656,1.309241
04-Mar-2010,2.255684,1.306795
05-Mar-2010,2.288922,1.323839
08-Mar-2010,2.302072,1.330069
09-Mar-2010,2.305582,1.32954
10-Mar-2010,2.304536,1.337183
11-Mar-2010,2.312574,1.33905
12-Mar-2010,2.325364,1.344201
15-Mar-2010,2.316693,1.337258
16-Mar-2010,2.32845,1.350317
17-Mar-2010,2.346855,1.361609
18-Mar-2010,2.347014,1.355164
19-Mar-2010,2.342797,1.348703
22-Mar-2010,2.348922,1.349994
23-Mar-2010,2.351438,1.358101
24-Mar-2010,2.342288,1.347414
25-Mar-2010,2.361472,1.348509
26-Mar-2010,2.377292,1.350788
29-Mar-2010,2.385416,1.360826
30-Mar-2010,2.375263,1.362373
31-Mar-2010,2.361462,1.36203
01-Apr-2010,2.38121,1.376669
05-Apr-2010,2.389363,1.383477
06-Apr-2010,2.405444,1.384709
07-Apr-2010,2.395198,1.380868
08-Apr-2010,2.39888,1.377706
09-Apr-2010,2.426384,1.390984
12-Apr-2010,2.442001,1.396555
13-Apr-2010,2.459031,1.392011
14-Apr-2010,2.487076,1.407493
15-Apr-2010,2.486334,1.410199
16-Apr-2010,2.44895,1.388321
19-Apr-2010,2.426838,1.380272
20-Apr-2010,2.44796,1.392772
21-Apr-2010,2.444475,1.390903
22-Apr-2010,2.440404,1.383345
23-Apr-2010,2.455178,1.390717
26-Apr-2010,2.472974,1.395876
27-Apr-2010,2.419167,1.367524
28-Apr-2010,2.398663,1.357008
29-Apr-2010,2.426932,1.372612
30-Apr-2010,2.393321,1.364331
03-May-2010,2.407472,1.366316
04-May-2010,2.34148,1.332927
05-May-2010,2.311465,1.316561
06-May-2010,2.252575,1.28098
07-May-2010,2.18746,1.251956
10-May-2010,2.294621,1.312499
11-May-2010,2.284217,1.302897
12-May-2010,2.312356,1.318485
13-May-2010,2.306889,1.313839
14-May-2010,2.253809,1.282571
17-May-2010,2.24378,1.271584
18-May-2010,2.233844,1.267642
19-May-2010,2.195495,1.24674
20-May-2010,2.114228,1.210229
21-May-2010,2.114232,1.22093
24-May-2010,2.114706,1.212581
25-May-2010,2.07023,1.190919
26-May-2010,2.090439,1.2006
27-May-2010,2.15884,1.235851
28-May-2010,2.159224,1.233784
01-Jun-2010,2.141635,1.221483
02-Jun-2010,2.165657,1.231777
03-Jun-2010,2.194439,1.246331
04-Jun-2010,2.153103,1.213897
07-Jun-2010,2.125449,1.191021
08-Jun-2010,2.122452,1.1954
09-Jun-2010,2.131314,1.201058
10-Jun-2010,2.16939,1.228007
11-Jun-2010,2.181849,1.235249
14-Jun-2010,2.19976,1.248153
15-Jun-2010,2.243302,1.266556
16-Jun-2010,2.251423,1.270346
17-Jun-2010,2.246131,1.272728
18-Jun-2010,2.253868,1.276255
21-Jun-2010,2.280187,1.285849
22-Jun-2010,2.263886,1.268718
23-Jun-2010,2.255988,1.258172
24-Jun-2010,2.222192,1.243426
25-Jun-2010,2.217043,1.239789
28-Jun-2010,2.216537,1.243731
29-Jun-2010,2.154401,1.204713
30-Jun-2010,2.139528,1.196935
01-Jul-2010,2.112451,1.190289
02-Jul-2010,2.110369,1.191633
06-Jul-2010,2.140216,1.209627
07-Jul-2010,2.166222,1.229872
08-Jul-2010,2.177895,1.244876
09-Jul-2010,2.201855,1.25345
12-Jul-2010,2.192542,1.253546
13-Jul-2010,2.228326,1.271912
14-Jul-2010,2.231159,1.276746
15-Jul-2010,2.221169,1.276087
16-Jul-2010,2.187392,1.251508
19-Jul-2010,2.186269,1.250285
20-Jul-2010,2.204154,1.255998
21-Jul-2010,2.207198,1.252862
22-Jul-2010,2.254111,1.276109
23-Jul-2010,2.27739,1.284837
26-Jul-2010,2.293158,1.297829
27-Jul-2010,2.288642,1.299963
28-Jul-2010,2.273311,1.298623
29-Jul-2010,2.26825,1.298134
30-Jul-2010,2.262986,1.294323
02-Aug-2010,2.296389,1.32544
03-Aug-2010,2.287797,1.325736
04-Aug-2010,2.304185,1.325975
05-Aug-2010,2.297809,1.326553
06-Aug-2010,2.290604,1.325758
09-Aug-2010,2.303452,1.332573
10-Aug-2010,2.281446,1.317359
11-Aug-2010,2.232167,1.281906
12-Aug-2010,2.219551,1.274198
13-Aug-2010,2.222347,1.272484
16-Aug-2010,2.220954,1.276128
17-Aug-2010,2.248986,1.290411
18-Aug-2010,2.272975,1.291484
19-Aug-2010,2.25545,1.278797
20-Aug-2010,2.246653,1.264631
23-Aug-2010,2.235266,1.263849
24-Aug-2010,2.208385,1.247547
25-Aug-2010,2.194228,1.240544
26-Aug-2010,2.195744,1.244666
27-Aug-2010,2.214923,1.257404
30-Aug-2010,2.206948,1.252354
31-Aug-2010,2.207544,1.249076
01-Sep-2010,2.256187,1.283437
02-Sep-2010,2.26973,1.292098
03-Sep-2010,2.28837,1.305936
07-Sep-2010,2.287222,1.298765
08-Sep-2010,2.306747,1.303671
09-Sep-2010,2.321277,1.312662
10-Sep-2010,2.33529,1.315672
13-Sep-2010,2.365078,1.334991
14-Sep-2010,2.373883,1.33902
15-Sep-2010,2.376057,1.340564
16-Sep-2010,2.359305,1.337281
17-Sep-2010,2.381802,1.337177
20-Sep-2010,2.426232,1.354171
21-Sep-2010,2.416825,1.352078
22-Sep-2010,2.419886,1.353931
23-Sep-2010,2.406951,1.346583
24-Sep-2010,2.442256,1.367381
27-Sep-2010,2.446359,1.366417
28-Sep-2010,2.449691,1.37091
29-Sep-2010,2.448838,1.372403
30-Sep-2010,2.46364,1.368572
01-Oct-2010,2.464793,1.375471
04-Oct-2010,2.462809,1.367464
05-Oct-2010,2.4874,1.39221
06-Oct-2010,2.499578,1.400505
07-Oct-2010,2.499935,1.40086
08-Oct-2010,2.522263,1.404013
11-Oct-2010,2.51913,1.405885
12-Oct-2010,2.515026,1.401744
13-Oct-2010,2.53758,1.41938
14-Oct-2010,2.542743,1.425072
15-Oct-2010,2.549719,1.421532
18-Oct-2010,2.546362,1.424396
19-Oct-2010,2.528161,1.402777
20-Oct-2010,2.542498,1.41655
21-Oct-2010,2.57029,1.42054
22-Oct-2010,2.566124,1.418421
25-Oct-2010,2.573928,1.426944
26-Oct-2010,2.570379,1.421288
27-Oct-2010,2.546537,1.4084
28-Oct-2010,2.533471,1.416617
29-Oct-2010,2.528405,1.418033
01-Nov-2010,2.554944,1.421781
02-Nov-2010,2.570701,1.433071
03-Nov-2010,2.585709,1.434709
04-Nov-2010,2.639878,1.467677
05-Nov-2010,2.645927,1.46988
08-Nov-2010,2.658566,1.466557
09-Nov-2010,2.658532,1.464183
10-Nov-2010,2.650289,1.454827
11-Nov-2010,2.634343,1.450974
12-Nov-2010,2.600363,1.436336
15-Nov-2010,2.589401,1.434308
16-Nov-2010,2.552575,1.409051
17-Nov-2010,2.549101,1.410201
18-Nov-2010,2.591989,1.432847
19-Nov-2010,2.595573,1.434272
22-Nov-2010,2.596098,1.430733
23-Nov-2010,2.548184,1.405782
24-Nov-2010,2.589114,1.418295
26-Nov-2010,2.577288,1.404079
29-Nov-2010,2.559235,1.394637
30-Nov-2010,2.552666,1.386483
01-Dec-2010,2.604985,1.413649
02-Dec-2010,2.651336,1.437373
03-Dec-2010,2.651348,1.448568
06-Dec-2010,2.659038,1.447022
07-Dec-2010,2.678322,1.452399
08-Dec-2010,2.676053,1.447009
09-Dec-2010,2.668644,1.451969
10-Dec-2010,2.664256,1.45697
13-Dec-2010,2.669313,1.467336
14-Dec-2010,2.669226,1.470828
15-Dec-2010,2.65558,1.461284
16-Dec-2010,2.659721,1.460199
17-Dec-2010,2.6761,1.458663
20-Dec-2010,2.6752,1.459879
21-Dec-2010,2.698503,1.473833
22-Dec-2010,2.705635,1.476781
23-Dec-2010,2.708266,1.476869
27-Dec-2010,2.705971,1.475827
28-Dec-2010,2.693879,1.478719
29-Dec-2010,2.707899,1.484379
30-Dec-2010,2.706036,1.483622
31-Dec-2010,2.706584,1.488009
03-Jan-2011,2.7397,1.49811
04-Jan-2011,2.753006,1.499745
05-Jan-2011,2.749281,1.494948
06-Jan-2011,2.74984,1.492556
07-Jan-2011,2.731626,1.488901
10-Jan-2011,2.710307,1.481175
11-Jan-2011,2.721044,1.489062
12-Jan-2011,2.746789,1.508946
13-Jan-2011,2.734881,1.515849
14-Jan-2011,2.739764,1.518988
18-Jan-2011,2.760581,1.526128
19-Jan-2011,2.746181,1.51925
20-Jan-2011,2.715589,1.50228
21-Jan-2011,2.697577,1.508602
24-Jan-2011,2.697607,1.518314
25-Jan-2011,2.703235,1.516939
26-Jan-2011,2.72827,1.52571
27-Jan-2011,2.712263,1.528461
28-Jan-2011,2.659284,1.506657
31-Jan-2011,2.656141,1.511361
01-Feb-2011,2.687376,1.535746
02-Feb-2011,2.710763,1.539309
03-Feb-2011,2.709918,1.53614
04-Feb-2011,2.699985,1.537257
07-Feb-2011,2.700639,1.544819
08-Feb-2011,2.70737,1.552695
09-Feb-2011,2.696589,1.545066
10-Feb-2011,2.664332,1.536852
11-Feb-2011,2.68591,1.540425
14-Feb-2011,2.71762,1.547081
15-Feb-2011,2.697271,1.54634
16-Feb-2011,2.712683,1.55501
17-Feb-2011,2.736971,1.563345
18-Feb-2011,2.746697,1.568134
22-Feb-2011,2.713604,1.540026
23-Feb-2011,2.685524,1.530859
24-Feb-2011,2.675782,1.526758
25-Feb-2011,2.71048,1.543397
28-Feb-2011,2.737329,1.55538
01-Mar-2011,2.729984,1.545427
02-Mar-2011,2.735209,1.542916
03-Mar-2011,2.752618,1.559846
04-Mar-2011,2.752899,1.558305
07-Mar-2011,2.742364,1.547685
08-Mar-2011,2.746705,1.550655
09-Mar-2011,2.738556,1.549548
10-Mar-2011,2.692212,1.519824
11-Mar-2011,2.676989,1.520252
14-Mar-2011,2.668192,1.508032
15-Mar-2011,2.617659,1.474138
16-Mar-2011,2.59994,1.463226
17-Mar-2011,2.60953,1.481992
18-Mar-2011,2.62481,1.490767
21-Mar-2011,2.656207,1.513281
22-Mar-2011,2.66194,1.518788
23-Mar-2011,2.689312,1.520104
24-Mar-2011,2.724885,1.53467
25-Mar-2011,2.740627,1.538232
28-Mar-2011,2.727389,1.533049
29-Mar-2011,2.729234,1.537353
30-Mar-2011,2.76569,1.552802
31-Mar-2011,2.77147,1.553819
01-Apr-2011,2.795369,1.563125
04-Apr-2011,2.813867,1.569099
05-Apr-2011,2.819534,1.56745
06-Apr-2011,2.828048,1.574513
07-Apr-2011,2.810326,1.57071
08-Apr-2011,2.81665,1.577761
11-Apr-2011,2.803123,1.573957
12-Apr-2011,2.766592,1.554977
13-Apr-2011,2.779752,1.561505
14-Apr-2011,2.772027,1.558949
15-Apr-2011,2.758553,1.560403
18-Apr-2011,2.707624,1.535989
19-Apr-2011,2.72807,1.54447
20-Apr-2011,2.769491,1.575793
21-Apr-2011,2.786159,1.588929
25-Apr-2011,2.784047,1.585079
26-Apr-2011,2.795292,1.594404
27-Apr-2011,2.797861,1.599252
28-Apr-2011,2.796791,1.612737
29-Apr-2011,2.794843,1.617389
02-May-2011,2.792003,1.621463
03-May-2011,2.774465,1.609034
04-May-2011,2.726995,1.595054
05-May-2011,2.713768,1.57769
06-May-2011,2.733509,1.582359
09-May-2011,2.737758,1.576773
10-May-2011,2.761214,1.590467
11-May-2011,2.748449,1.581927
12-May-2011,2.73781,1.572576
13-May-2011,2.732284,1.564375
16-May-2011,2.707402,1.556709
17-May-2011,2.703592,1.548894
18-May-2011,2.73107,1.563614
19-May-2011,2.736896,1.567111
20-May-2011,2.723694,1.558255
23-May-2011,2.679563,1.530643
24-May-2011,2.690254,1.534781
25-May-2011,2.704988,1.538203
26-May-2011,2.724487,1.548002
27-May-2011,2.746323,1.562438
31-May-2011,2.78075,1.582631
01-Jun-2011,2.747754,1.563692
02-Jun-2011,2.738939,1.552197
03-Jun-2011,2.718123,1.546322
06-Jun-2011,2.684625,1.53476
07-Jun-2011,2.688306,1.537677
08-Jun-2011,2.674091,1.52633
09-Jun-2011,2.692502,1.531917
10-Jun-2011,2.663918,1.509935
13-Jun-2011,2.66166,1.509381
14-Jun-2011,2.683099,1.528756
15-Jun-2011,2.644736,1.505476
16-Jun-2011,2.632875,1.491378
17-Jun-2011,2.624217,1.497818
20-Jun-2011,2.62089,1.497923
21-Jun-2011,2.653065,1.52114
22-Jun-2011,2.653273,1.519548
23-Jun-2011,2.639799,1.499385
24-Jun-2011,2.643113,1.49515
27-Jun-2011,2.656854,1.500983
28-Jun-2011,2.690106,1.517649
29-Jun-2011,2.713367,1.537763
30-Jun-2011,2.737695,1.557691
01-Jul-2011,2.767308,1.572498
05-Jul-2011,2.785848,1.576503
06-Jul-2011,2.781656,1.57179
07-Jul-2011,2.818461,1.583627
08-Jul-2011,2.819053,1.573648
11-Jul-2011,2.776869,1.541177
12-Jul-2011,2.756217,1.52959
13-Jul-2011,2.776355,1.546009
14-Jul-2011,2.776429,1.53596
15-Jul-2011,2.787662,1.538363
18-Jul-2011,2.765826,1.51967
19-Jul-2011,2.790944,1.540671
20-Jul-2011,2.790848,1.549918
21-Jul-2011,2.812536,1.571039
22-Jul-2011,2.819645,1.577971
25-Jul-2011,2.807378,1.569217
26-Jul-2011,2.796665,1.572281
27-Jul-2011,2.788867,1.547332
28-Jul-2011,2.795009,1.540371
29-Jul-2011,2.786971,1.532333
01-Aug-2011,2.790836,1.525303
02-Aug-2011,2.734058,1.493381
03-Aug-2011,2.70311,1.482707
04-Aug-2011,2.602931,1.422294
05-Aug-2011,2.568926,1.401942
08-Aug-2011,2.410463,1.330703
09-Aug-2011,2.470105,1.359155
10-Aug-2011,2.430205,1.326803
11-Aug-2011,2.503522,1.365303
12-Aug-2011,2.528641,1.379866
15-Aug-2011,2.567916,1.408778
16-Aug-2011,2.538336,1.401602
17-Aug-2011,2.538448,1.406856
18-Aug-2011,2.457,1.348241
19-Aug-2011,2.419588,1.327201
22-Aug-2011,2.430999,1.326162
23-Aug-2011,2.486669,1.356696
24-Aug-2011,2.499875,1.366403
25-Aug-2011,2.477177,1.351371
26-Aug-2011,2.482852,1.360473
29-Aug-2011,2.542403,1.394287
30-Aug-2011,2.578551,1.401445
31-Aug-2011,2.614444,1.420395
01-Sep-2011,2.608665,1.413221
02-Sep-2011,2.556405,1.381974
06-Sep-2011,2.507284,1.342153
07-Sep-2011,2.584377,1.378466
08-Sep-2011,2.580184,1.375416
09-Sep-2011,2.510309,1.336034
12-Sep-2011,2.480936,1.319885
13-Sep-2011,2.499245,1.331173
14-Sep-2011,2.522951,1.339588
15-Sep-2011,2.571235,1.366528
16-Sep-2011,2.589643,1.375644
19-Sep-2011,2.550316,1.350931
20-Sep-2011,2.552707,1.356768
21-Sep-2011,2.513431,1.329612
22-Sep-2011,2.390992,1.269988
23-Sep-2011,2.380578,1.272153
26-Sep-2011,2.398832,1.285043
27-Sep-2011,2.458809,1.324079
28-Sep-2011,2.429591,1.306865
29-Sep-2011,2.434727,1.314897
30-Sep-2011,2.375159,1.28629
03-Oct-2011,2.312226,1.251377
04-Oct-2011,2.289325,1.247179
05-Oct-2011,2.324707,1.270403
06-Oct-2011,2.388215,1.303728
07-Oct-2011,2.411225,1.309789
10-Oct-2011,2.472546,1.343437
11-Oct-2011,2.489062,1.348326
12-Oct-2011,2.53852,1.367729
13-Oct-2011,2.54272,1.362529
14-Oct-2011,2.57512,1.380946
17-Oct-2011,2.546202,1.367352
18-Oct-2011,2.542207,1.370175
19-Oct-2011,2.533263,1.369113
20-Oct-2011,2.516538,1.35624
21-Oct-2011,2.554748,1.386431
24-Oct-2011,2.62023,1.409829
25-Oct-2011,2.599327,1.394592
26-Oct-2011,2.602443,1.400272
27-Oct-2011,2.676291,1.457811
28-Oct-2011,2.713039,1.464347
31-Oct-2011,2.655078,1.424113
01-Nov-2011,2.593031,1.375878
02-Nov-2011,2.616326,1.392555
03-Nov-2011,2.645017,1.409833
04-Nov-2011,2.646954,1.409015
07-Nov-2011,2.656906,1.411448
08-Nov-2011,2.671761,1.422668
09-Nov-2011,2.609638,1.385084
10-Nov-2011,2.59104,1.378877
11-Nov-2011,2.639959,1.409121
14-Nov-2011,2.637361,1.399203
15-Nov-2011,2.623165,1.394458
16-Nov-2011,2.591911,1.380729
17-Nov-2011,2.557443,1.362668
18-Nov-2011,2.537706,1.354097
21-Nov-2011,2.479278,1.322669
22-Nov-2011,2.490356,1.31882
23-Nov-2011,2.43893,1.289625
25-Nov-2011,2.42217,1.283066
28-Nov-2011,2.506996,1.323013
29-Nov-2011,2.507524,1.332027
30-Nov-2011,2.578206,1.381474
01-Dec-2011,2.603129,1.387164
02-Dec-2011,2.607734,1.39075
05-Dec-2011,2.633078,1.403703
06-Dec-2011,2.609006,1.39556
07-Dec-2011,2.610996,1.400535
08-Dec-2011,2.573319,1.37526
09-Dec-2011,2.58554,1.385653
12-Dec-2011,2.548783,1.365283
13-Dec-2011,2.525778,1.354221
14-Dec-2011,2.489866,1.331142
15-Dec-2011,2.494881,1.333694
16-Dec-2011,2.501574,1.338786
19-Dec-2011,2.472987,1.32458
20-Dec-2011,2.51487,1.356076
21-Dec-2011,2.513957,1.359277
22-Dec-2011,2.522139,1.36955
23-Dec-2011,2.540223,1.380048
27-Dec-2011,2.540514,1.380828
28-Dec-2011,2.515765,1.363078
29-Dec-2011,2.521962,1.37311
30-Dec-2011,2.524438,1.378687
03-Jan-2012,2.586597,1.407202
04-Jan-2012,2.57574,1.40433
05-Jan-2012,2.568355,1.396653
06-Jan-2012,2.562187,1.390338
09-Jan-2012,2.576621,1.39192
10-Jan-2012,2.617813,1.410741
11-Jan-2012,2.625461,1.407448
12-Jan-2012,2.638335,1.411503
13-Jan-2012,2.632639,1.404966
17-Jan-2012,2.670813,1.419506
18-Jan-2012,2.697698,1.431999
19-Jan-2012,2.722621,1.445057
20-Jan-2012,2.725406,1.448456
23-Jan-2012,2.727787,1.45653
24-Jan-2012,2.725883,1.450513
25-Jan-2012,2.737284,1.457443
26-Jan-2012,2.766679,1.467805
27-Jan-2012,2.770803,1.463469
30-Jan-2012,2.750547,1.454252
31-Jan-2012,2.769052,1.458848
01-Feb-2012,2.802616,1.477963
02-Feb-2012,2.807788,1.483058
03-Feb-2012,2.84226,1.498065
06-Feb-2012,2.833053,1.49759
07-Feb-2012,2.834709,1.502767
08-Feb-2012,2.855076,1.508269
09-Feb-2012,2.860991,1.511566
10-Feb-2012,2.827126,1.493002
13-Feb-2012,2.85614,1.504967
14-Feb-2012,2.862573,1.498507
15-Feb-2012,2.881106,1.502042
16-Feb-2012,2.887144,1.506055
17-Feb-2012,2.894411,1.516683
21-Feb-2012,2.886701,1.523997
22-Feb-2012,2.874839,1.518386
23-Feb-2012,2.872281,1.522961
24-Feb-2012,2.90352,1.530966
27-Feb-2012,2.887176,1.526836
28-Feb-2012,2.904901,1.534315
29-Feb-2012,2.908238,1.532249
01-Mar-2012,2.907053,1.537685
02-Mar-2012,2.923625,1.532287
05-Mar-2012,2.88605,1.523031
06-Mar-2012,2.808125,1.491331
07-Mar-2012,2.833323,1.496472
08-Mar-2012,2.877876,1.519622
09-Mar-2012,2.885074,1.522585
12-Mar-2012,2.877392,1.518549
13-Mar-2012,2.918728,1.541215
14-Mar-2012,2.910671,1.53852
15-Mar-2012,2.917189,1.547233
16-Mar-2012,2.910111,1.553517
19-Mar-2012,2.920233,1.558048
20-Mar-2012,2.899867,1.546747
21-Mar-2012,2.897144,1.542045
22-Mar-2012,2.868372,1.532519
23-Mar-2012,2.867162,1.536836
26-Mar-2012,2.900226,1.55289
27-Mar-2012,2.900001,1.553992
28-Mar-2012,2.864465,1.543205
29-Mar-2012,2.848898,1.533906
30-Mar-2012,2.842437,1.542425
02-Apr-2012,2.862071,1.556418
03-Apr-2012,2.859462,1.550508
04-Apr-2012,2.809977,1.521407
05-Apr-2012,2.823294,1.519973
09-Apr-2012,2.817244,1.507714
10-Apr-2012,2.763428,1.484525
11-Apr-2012,2.776213,1.492089
12-Apr-2012,2.809984,1.511906
13-Apr-2012,2.802471,1.496294
16-Apr-2012,2.791265,1.493668
17-Apr-2012,2.810873,1.514413
18-Apr-2012,2.802564,1.511956
19-Apr-2012,2.798424,1.50574
20-Apr-2012,2.811744,1.509671
23-Apr-2012,2.767577,1.489496
24-Apr-2012,2.77386,1.497924
25-Apr-2012,2.794331,1.512468
26-Apr-2012,2.800628,1.521575
27-Apr-2012,2.815718,1.52795
30-Apr-2012,2.808536,1.524791
01-May-2012,2.808488,1.527804
02-May-2012,2.807534,1.52326
03-May-2012,2.791658,1.515102
04-May-2012,2.737538,1.49335
07-May-2012,2.732935,1.487242
08-May-2012,2.706339,1.474982
09-May-2012,2.689053,1.462798
10-May-2012,2.699422,1.468228
11-May-2012,2.691637,1.463855
14-May-2012,2.647817,1.441948
15-May-2012,2.641103,1.430475
16-May-2012,2.60915,1.417027
17-May-2012,2.571176,1.40301
18-May-2012,2.551813,1.387121
21-May-2012,2.589424,1.402181
22-May-2012,2.597114,1.4121
23-May-2012,2.553256,1.395002
24-May-2012,2.551693,1.400414
25-May-2012,2.545975,1.397627
29-May-2012,2.584603,1.414921
30-May-2012,2.547777,1.391968
31-May-2012,2.536577,1.388078
01-Jun-2012,2.485631,1.360357
04-Jun-2012,2.478176,1.35639
05-Jun-2012,2.488731,1.364513
06-Jun-2012,2.54979,1.39435
07-Jun-2012,2.569252,1.403823
08-Jun-2012,2.562058,1.400444
11-Jun-2012,2.54741,1.3975
12-Jun-2012,2.546723,1.405244
13-Jun-2012,2.545476,1.404945
14-Jun-2012,2.545298,1.409953
15-Jun-2012,2.582104,1.42514
18-Jun-2012,2.599325,1.430322
19-Jun-2012,2.625361,1.447902
20-Jun-2012,2.630096,1.451572
21-Jun-2012,2.592385,1.425263
22-Jun-2012,2.587925,1.421113
25-Jun-2012,2.549219,1.400768
26-Jun-2012,2.556481,1.40356
27-Jun-2012,2.562792,1.416743
28-Jun-2012,2.538971,1.413772
29-Jun-2012,2.604513,1.456637
02-Jul-2012,2.611919,1.462405
03-Jul-2012,2.645541,1.476802
05-Jul-2012,2.654462,1.467484
06-Jul-2012,2.627313,1.452426
09-Jul-2012,2.606821,1.445088
10-Jul-2012,2.603665,1.439338
11-Jul-2012,2.59872,1.439085
12-Jul-2012,2.567717,1.423898
13-Jul-2012,2.603212,1.444987
16-Jul-2012,2.59284,1.444932
17-Jul-2012,2.605619,1.450127
18-Jul-2012,2.614182,1.460076
19-Jul-2012,2.637757,1.471165
20-Jul-2012,2.613869,1.453356
23-Jul-2012,2.559654,1.4287
24-Jul-2012,2.540495,1.418694
25-Jul-2012,2.533319,1.416875
26-Jul-2012,2.563173,1.445945
27-Jul-2012,2.621213,1.473843
30-Jul-2012,2.632564,1.479295
31-Jul-2012,2.614303,1.476575
01-Aug-2012,2.615357,1.47452
02-Aug-2012,2.591648,1.459204
03-Aug-2012,2.639146,1.486298
06-Aug-2012,2.678279,1.497692
07-Aug-2012,2.704538,1.506631
08-Aug-2012,2.70777,1.507604
09-Aug-2012,2.707669,1.511314
10-Aug-2012,2.698252,1.511939
13-Aug-2012,2.702415,1.508625
14-Aug-2012,2.710471,1.510935
15-Aug-2012,2.703969,1.510136
16-Aug-2012,2.722571,1.521678
17-Aug-2012,2.729894,1.523482
20-Aug-2012,2.718576,1.522912
21-Aug-2012,2.725181,1.528042
22-Aug-2012,2.713975,1.521198
23-Aug-2012,2.715188,1.519488
24-Aug-2012,2.707316,1.518493
27-Aug-2012,2.699634,1.51845
28-Aug-2012,2.68386,1.515364
29-Aug-2012,2.673515,1.51378
30-Aug-2012,2.646451,1.50066
31-Aug-2012,2.660252,1.508686
04-Sep-2012,2.655922,1.504201
05-Sep-2012,2.645474,1.50151
06-Sep-2012,2.684711,1.529078
07-Sep-2012,2.71886,1.547743
10-Sep-2012,2.721545,1.542124
11-Sep-2012,2.719979,1.548362
12-Sep-2012,2.735505,1.554798
13-Sep-2012,2.753506,1.568795
14-Sep-2012,2.831033,1.59385
17-Sep-2012,2.82374,1.588157
18-Sep-2012,2.809213,1.581715
19-Sep-2012,2.816904,1.586784
20-Sep-2012,2.80378,1.57743
21-Sep-2012,2.815433,1.582772
24-Sep-2012,2.808038,1.576049
25-Sep-2012,2.797631,1.570959
26-Sep-2012,2.774196,1.551535
27-Sep-2012,2.789368,1.564325
28-Sep-2012,2.78656,1.556206
01-Oct-2012,2.808999,1.564392
02-Oct-2012,2.809255,1.565366
03-Oct-2012,2.803516,1.564139
04-Oct-2012,2.809882,1.575205
05-Oct-2012,2.818848,1.581925
08-Oct-2012,2.803781,1.571221
09-Oct-2012,2.785731,1.557581
10-Oct-2012,2.779259,1.548185
11-Oct-2012,2.787573,1.552865
12-Oct-2012,2.781514,1.550109
15-Oct-2012,2.795258,1.556837
16-Oct-2012,2.819801,1.575706
17-Oct-2012,2.844266,1.588042
18-Oct-2012,2.839204,1.588455
19-Oct-2012,2.805728,1.569134
22-Oct-2012,2.806531,1.567932
23-Oct-2012,2.774789,1.544246
24-Oct-2012,2.780932,1.542668
25-Oct-2012,2.782914,1.547741
26-Oct-2012,2.78176,1.54346
31-Oct-2012,2.770298,1.545826
01-Nov-2012,2.79438,1.558836
02-Nov-2012,2.804592,1.552162
05-Nov-2012,2.783153,1.548962
